customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
3841,Barnebas,Munro,Male,64,1/24/1990,Desktop Support Technician,Manufacturing,Affluent Customer,N,No,10
1125,Raff,Everley,Male,25,1/19/1990,Software Test Engineer III,IT,Affluent Customer,N,No,9
2330,Claresta,Bonnor,Female,5,1/17/1990,Account Coordinator,Property,Mass Customer,N,No,9
3837,Alysa,McDiarmid,Female,26,1/17/1990,Professor,Manufacturing,Mass Customer,N,Yes,17
706,Kane,Gaffer,Male,44,1/6/1990,Media Manager IV,Financial Services,High Net Worth,N,Yes,5
2130,Evangelina,Coxhell,Female,95,1/1/1990,Structural Engineer,Property,High Net Worth,N,Yes,16
3071,Shirlee,Murdoch,Female,59,12/25/1989,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,12
293,Virgilio,Willcocks,Male,80,12/10/1989,Administrative Assistant III,Manufacturing,Mass Customer,N,Yes,20
1268,Baudoin,McCartney,Male,20,12/6/1989,Account Coordinator,Financial Services,High Net Worth,N,Yes,2
174,Catie,Tosspell,Female,93,11/26/1989,Food Chemist,Health,Mass Customer,N,No,12
2816,Denys,Dumingos,Female,87,11/25/1989,Administrative Assistant II,Financial Services,Mass Customer,N,Yes,14
613,Carolann,O'Hallagan,Female,4,11/14/1989,Analyst Programmer,Property,High Net Worth,N,No,17
1659,Olva,Sheehy,Female,75,11/14/1989,Software Consultant,Property,High Net Worth,N,Yes,13
2095,Anette,Guerreiro,Female,69,11/13/1989,Account Executive,Manufacturing,Affluent Customer,N,No,8
2269,Beitris,Lamy,Female,33,11/11/1989,Product Engineer,Health,Mass Customer,N,No,9
177,Ondrea,Pablos,Female,25,11/9/1989,Professor,Financial Services,High Net Worth,N,No,4
282,Lauren,Curcher,Male,82,10/27/1989,VP Quality Control,Argiculture,High Net Worth,N,Yes,11
1382,Lucio,Reame,Male,27,10/23/1989,Data Coordiator,Manufacturing,High Net Worth,N,Yes,20
3929,Jacqui,Fortnam,Female,50,10/18/1989,Senior Editor,Property,Affluent Customer,N,Yes,10
2643,Dulsea,Maffi,Female,53,10/11/1989,Nurse,Financial Services,Affluent Customer,N,No,18
955,Teresina,Gibbie,Female,78,10/1/1989,Research Nurse,Health,Mass Customer,N,Yes,9
1260,Fremont,Spawton,Male,92,10/1/1989,Tax Accountant,Property,Mass Customer,N,No,9
1227,Carlina,Pencot,Female,63,9/30/1989,Software Engineer I,IT,Affluent Customer,N,Yes,12
1498,Janot,McGougan,Female,84,9/27/1989,Nurse,Retail,Affluent Customer,N,Yes,13
812,Coral,Dunkirk,Female,1,9/22/1989,Account Representative III,Financial Services,Mass Customer,N,No,16
77,Shermie,Andrin,Male,79,9/12/1989,Automation Specialist IV,Financial Services,Mass Customer,N,No,7
3476,Stearn,Willerstone,Male,39,9/7/1989,Senior Developer,Manufacturing,Affluent Customer,N,No,7
2537,Peggi,Tolan,Female,8,9/6/1989,Senior Quality Engineer,Health,Affluent Customer,N,Yes,12
843,Salomone,Sleford,Male,80,9/5/1989,Developer II,Manufacturing,Affluent Customer,N,Yes,9
515,Winna,Verny,Female,55,9/4/1989,Help Desk Operator,IT,High Net Worth,N,No,8
1109,Nestor,Billingsley,Male,21,9/1/1989,Web Developer II,Entertainment,High Net Worth,N,No,6
2078,Joice,Govett,Female,15,8/30/1989,Computer Systems Analyst III,Manufacturing,Mass Customer,N,No,3
3522,Lorri,Byrth,Female,73,8/21/1989,Cost Accountant,Financial Services,High Net Worth,N,Yes,11
438,Ebenezer,Bottelstone,Male,25,8/17/1989,Internal Auditor,Property,High Net Worth,N,Yes,13
1495,Charmion,Dobsons,Female,4,8/14/1989,Physical Therapy Assistant,Health,High Net Worth,N,Yes,8
2784,Thurston,McKennan,Male,6,8/9/1989,Geological Engineer,Manufacturing,Mass Customer,N,No,13
286,Kiley,Canaan,Male,99,8/1/1989,Accounting Assistant II,Manufacturing,Affluent Customer,N,Yes,11
240,Gavin,Fawks,Male,49,7/28/1989,Administrative Assistant III,IT,High Net Worth,N,Yes,15
902,Selene,Vasiltsov,Female,37,7/26/1989,Staff Scientist,Retail,Mass Customer,N,No,18
529,Sandor,Tumber,Male,18,7/21/1989,Operator,Retail,Affluent Customer,N,Yes,10
1088,Andy,Polgreen,Female,19,7/21/1989,Design Engineer,Financial Services,High Net Worth,N,Yes,3
932,Yoko,Dowrey,Female,30,7/20/1989,Graphic Designer,Manufacturing,Mass Customer,N,No,18
266,Lelia,Garatty,Female,69,7/19/1989,Account Executive,Retail,Affluent Customer,N,No,18
267,Edgar,Buckler,U,53,7/19/1989,Chemical Engineer,IT,High Net Worth,N,No,10.65704063
503,Burr,Gerb,Male,87,7/19/1989,Dental Hygienist,Health,Affluent Customer,N,Yes,10
606,Filia,Rosson,Female,62,7/16/1989,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,2
1329,Wendy,Randlesome,Female,65,7/15/1989,Database Administrator IV,IT,Mass Customer,N,No,11
1972,Obed,Pauler,Male,12,7/14/1989,Media Manager IV,IT,Mass Customer,N,Yes,2
2409,Carolan,Ortler,Female,23,7/13/1989,Geological Engineer,Health,Mass Customer,N,No,12
1589,Walker,Bartalot,Male,83,7/8/1989,Human Resources Manager,Health,Mass Customer,N,Yes,4
1086,Ezechiel,Parnall,Male,84,6/21/1989,Statistician IV,Property,Mass Customer,N,Yes,4
1379,Lou,Drews,Female,63,6/16/1989,Legal Assistant,Financial Services,Mass Customer,N,Yes,7
1793,Hewett,Handes,Male,19,6/14/1989,Actuary,Financial Services,Mass Customer,N,Yes,2
3685,Solomon,Ruffles,Male,86,6/12/1989,Human Resources Manager,Financial Services,Affluent Customer,N,Yes,16
3843,Mahmoud,Ligerton,Male,0,6/6/1989,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,16
3106,Yetty,Conneely,Female,13,6/3/1989,Legal Assistant,Financial Services,Mass Customer,N,Yes,21
2472,Mathias,Element,Male,99,6/2/1989,Product Engineer,Health,High Net Worth,N,Yes,16
3094,Izak,Andreutti,Male,51,5/28/1989,Biostatistician II,Property,Mass Customer,N,Yes,17
1377,Giacomo,Roseburgh,Male,86,5/11/1989,Mechanical Systems Engineer,Retail,Mass Customer,N,Yes,2
2281,Valaria,Abrehart,Female,56,5/10/1989,Senior Financial Analyst,Health,High Net Worth,N,Yes,14
1214,Martino,Shalcros,Male,0,5/1/1989,Internal Auditor,Property,High Net Worth,N,No,15
1538,Ahmed,Edmondson,Male,74,4/22/1989,Pharmacist,Health,High Net Worth,N,Yes,12
476,Kane,Jahnel,Male,65,4/21/1989,Computer Systems Analyst IV,Manufacturing,Mass Customer,N,No,14
3994,Stephie,Byars,Female,5,4/7/1989,Structural Analysis Engineer,Manufacturing,Affluent Customer,N,No,12
537,Raine,Sneezum,Female,16,3/26/1989,Structural Engineer,Entertainment,High Net Worth,N,No,7
3665,Toma,Klaaasen,Female,19,3/23/1989,Dental Hygienist,Health,Mass Customer,N,No,6
2148,Annis,Freeth,Female,78,3/20/1989,Engineer I,Manufacturing,Mass Customer,N,Yes,15
2766,Rozanna,Chartman,Female,93,3/19/1989,Financial Advisor,Financial Services,High Net Worth,N,Yes,8
1336,Moise,Inde,Male,83,3/13/1989,Physical Therapy Assistant,Entertainment,Mass Customer,N,Yes,15
1575,Phaidra,Jindacek,Female,82,3/13/1989,Design Engineer,Retail,Mass Customer,N,No,17
3453,Jammie,McEvon,Female,57,3/12/1989,Product Engineer,Retail,Affluent Customer,N,No,14
1296,Essy,Vondrak,Female,61,3/11/1989,Paralegal,Financial Services,Affluent Customer,N,Yes,9
1654,Melli,Sperwell,Female,67,3/5/1989,Professor,IT,High Net Worth,N,Yes,9
86,Job,Sleney,Male,75,3/4/1989,Occupational Therapist,Health,High Net Worth,N,Yes,7
2121,Clarita,Jaqueminet,Female,35,2/15/1989,Nurse,Financial Services,Mass Customer,N,Yes,22
2311,Addi,Humpherston,Female,49,2/15/1989,Design Engineer,Health,Mass Customer,N,No,16
2918,Elli,Hulmes,Female,58,2/15/1989,Safety Technician I,Financial Services,Mass Customer,N,Yes,5
345,Tish,Oleksiak,Female,74,2/3/1989,Senior Sales Associate,Health,High Net Worth,N,Yes,17
1098,Maure,Crow,Female,99,2/1/1989,Administrative Assistant IV,Financial Services,Mass Customer,N,Yes,12
793,Kissie,Delong,Female,97,1/30/1989,Actuary,Financial Services,High Net Worth,N,Yes,9
2037,Irwin,Ryall,Male,19,1/4/1989,VP Marketing,IT,Mass Customer,N,No,6
1708,Wenona,Mahaddie,Female,39,12/30/1988,Marketing Manager,Property,High Net Worth,N,No,20
2707,Tabb,Haberjam,Male,56,12/26/1988,Account Coordinator,Property,High Net Worth,N,Yes,5
1690,Torey,Kensall,Male,6,12/19/1988,Food Chemist,Health,Affluent Customer,N,Yes,16
2692,Jacklyn,Bromehed,Female,57,12/19/1988,Research Associate,Health,High Net Worth,N,Yes,22
3006,Ariel,Dillingston,Female,72,12/6/1988,Environmental Tech,Property,Mass Customer,N,Yes,21
123,Almeta,Kalinsky,Female,85,12/3/1988,Analyst Programmer,Financial Services,High Net Worth,N,No,15
3432,Max,Cloney,Female,99,11/27/1988,Junior Executive,Argiculture,Mass Customer,N,Yes,2
3550,Daisey,Britto,Female,50,11/27/1988,Environmental Tech,Retail,Mass Customer,N,Yes,16
3602,Alicea,Scamwell,Female,23,11/27/1988,Account Coordinator,Health,Mass Customer,N,No,12
3026,Minda,Pendrid,Female,11,11/21/1988,Account Representative III,Property,Mass Customer,N,Yes,5
1603,Osgood,Emerine,Male,89,11/20/1988,Quality Engineer,Manufacturing,Affluent Customer,N,Yes,20
2488,Idalia,Braunton,Female,32,11/17/1988,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,7
1713,Jennica,Jeeks,Female,89,11/8/1988,Teacher,Retail,High Net Worth,N,Yes,21
1061,Anderson,Boadby,Male,34,11/7/1988,Speech Pathologist,Financial Services,Mass Customer,N,No,19
971,Sarge,Lerohan,Male,11,10/25/1988,Geologist I,Manufacturing,High Net Worth,N,No,22
3441,Janelle,Ebbage,Female,44,10/16/1988,Legal Assistant,Manufacturing,High Net Worth,N,Yes,20
10,Fiorenze,Birdall,Female,49,10/11/1988,Senior Quality Engineer,Financial Services,Mass Customer,N,Yes,20
856,Peyton,Monkeman,Male,63,10/1/1988,Quality Engineer,Financial Services,Mass Customer,N,Yes,9
1089,Korney,Hess,Female,90,9/17/1988,Product Engineer,Property,Affluent Customer,N,No,12
172,Hilton,Carney,Male,54,9/12/1988,Editor,Manufacturing,Affluent Customer,N,Yes,6
590,Ddene,Burleton,Female,85,9/9/1988,Assistant Professor,Health,Mass Customer,N,Yes,11
1189,Mart,Bazoche,Male,22,8/29/1988,Geologist I,Health,High Net Worth,N,Yes,8
2719,Alleyn,Clear,Male,69,8/24/1988,Teacher,Telecommunications,Affluent Customer,N,Yes,6
3022,Gert,Kurtis,Female,21,8/23/1988,Accountant I,Manufacturing,High Net Worth,N,No,8
1814,Shawn,Platfoot,Female,33,8/18/1988,Web Designer IV,Retail,Affluent Customer,N,No,17
1179,Kerry,Pashenkov,Male,56,8/15/1988,Media Manager IV,Financial Services,High Net Worth,N,Yes,13
3069,Phylis,Traves,Female,59,8/12/1988,Senior Cost Accountant,Financial Services,Affluent Customer,N,No,12
2556,Chucho,Francey,Male,39,8/11/1988,Assistant Media Planner,Health,Mass Customer,N,Yes,15
1448,Hinze,Bullent,Male,40,8/9/1988,VP Product Management,Property,Mass Customer,N,No,20
2727,Kim,Gabbitis,Female,88,7/22/1988,Administrative Officer,Financial Services,High Net Worth,N,Yes,2
2580,Kalinda,Demsey,Female,27,7/4/1988,Teacher,Financial Services,Mass Customer,N,Yes,13
3377,Jamal,MacRury,Male,12,6/23/1988,Food Chemist,Manufacturing,Mass Customer,N,Yes,7
52,Curran,Bentson,Male,57,6/22/1988,Software Test Engineer II,Financial Services,Mass Customer,N,Yes,13
1868,Aloisia,Ivel,Female,11,6/22/1988,Assistant Manager,Retail,Mass Customer,N,No,10
57,Abba,Masedon,M,87,6/13/1988,Chief Design Engineer,Property,Mass Customer,N,Yes,13
1055,Danell,Rose,Female,30,6/8/1988,Data Coordiator,Manufacturing,Mass Customer,N,No,12
1552,Cully,Mangeon,Male,80,6/6/1988,Research Associate,Entertainment,Mass Customer,N,Yes,8
1715,Cobb,Schrinel,Male,41,6/1/1988,Web Developer III,Entertainment,Mass Customer,N,Yes,12
3914,Izabel,Roelofs,Female,79,5/21/1988,Assistant Manager,Entertainment,Affluent Customer,N,Yes,22
798,Dorita,Blackburne,Female,22,5/20/1988,Teacher,Financial Services,High Net Worth,N,No,5
799,Harland,Spilisy,U,39,5/20/1988,Programmer I,IT,Mass Customer,N,Yes,10.65704063
936,Raffaello,Godleman,Male,64,5/16/1988,Speech Pathologist,Health,High Net Worth,N,No,3
877,Didi,Milne,Female,92,5/13/1988,Accounting Assistant III,Financial Services,Mass Customer,N,Yes,3
2782,Gillian,Scrimshire,Female,91,5/11/1988,Tax Accountant,IT,Mass Customer,N,No,12
661,Cinderella,Haslen,Female,35,5/7/1988,Sales Associate,IT,High Net Worth,N,No,14
1203,Claresta,Carnier,Female,38,5/6/1988,Technical Writer,Health,Affluent Customer,N,No,22
2323,Adair,Piser,Male,2,4/30/1988,Desktop Support Technician,Property,High Net Worth,N,No,13
1906,Waylan,Katte,Male,69,4/24/1988,Product Engineer,Retail,Mass Customer,N,No,22
623,Hazel,Brokenshire,Male,52,4/23/1988,Health Coach II,Property,High Net Worth,N,No,4
250,Kristofer,Slay,Male,53,4/15/1988,Legal Assistant,Health,Mass Customer,N,Yes,13
2791,Dew,Lavrinov,Male,72,4/12/1988,Financial Advisor,Financial Services,Mass Customer,N,No,3
999,Dido,Leyburn,Female,12,4/10/1988,Recruiting Manager,Manufacturing,High Net Worth,N,No,4
2097,Web,Decaze,Male,38,4/8/1988,Recruiter,Telecommunications,Mass Customer,N,No,21
1792,Dunstan,Kegley,Male,1,4/7/1988,Actuary,Financial Services,Mass Customer,N,No,15
1323,Kristofor,Mockes,Male,27,4/4/1988,Account Executive,Financial Services,High Net Worth,N,Yes,9
2225,Christina,Easum,Female,45,4/2/1988,Occupational Therapist,Health,Affluent Customer,N,No,19
3821,Cassandra,Cescotti,Female,96,3/27/1988,VP Marketing,Manufacturing,Affluent Customer,N,No,14
1337,Damara,Wheatland,Female,15,3/8/1988,Structural Engineer,Health,Mass Customer,N,No,10
559,Erma,Vyel,Female,39,3/5/1988,Payment Adjustment Coordinator,Retail,High Net Worth,N,Yes,16
363,Sabrina,Caddy,Female,82,3/4/1988,Project Manager,Retail,Mass Customer,N,Yes,7
1605,Latrena,Ker,Female,72,3/1/1988,Environmental Specialist,Financial Services,Affluent Customer,N,No,9
2318,Willa,Malyan,Female,30,3/1/1988,Automation Specialist I,Manufacturing,Mass Customer,N,Yes,6
2767,Sybil,Scramage,Female,84,2/22/1988,Desktop Support Technician,Property,High Net Worth,N,No,22
3770,Caddric,Ruddiforth,Male,54,2/2/1988,Legal Assistant,Argiculture,Mass Customer,N,No,17
3210,Stella,Abreheart,Female,80,2/1/1988,Junior Executive,Manufacturing,Mass Customer,N,No,1
2544,Ellery,Bowra,Male,73,1/31/1988,VP Marketing,Manufacturing,Mass Customer,N,Yes,16
2924,Fina,McLaughlin,Female,79,1/26/1988,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,6
1225,Arte,Witchell,Male,5,1/22/1988,Clinical Specialist,Health,Mass Customer,N,Yes,10
1607,Tiffani,Van Castele,Female,39,1/22/1988,Marketing Assistant,Retail,Mass Customer,N,Yes,15
1803,Clarinda,Edlyn,Female,75,1/13/1988,Product Engineer,Manufacturing,Mass Customer,N,No,6
2800,Dominga,Planke,Female,29,1/9/1988,Cost Accountant,Financial Services,Mass Customer,N,No,2
1920,Rutter,Marlen,Male,29,1/6/1988,Sales Associate,Financial Services,Mass Customer,N,No,13
3930,Blancha,Baldi,Female,43,1/6/1988,Senior Editor,Financial Services,High Net Worth,N,No,22
3931,Kylie,Epine,U,19,1/6/1988,Senior Editor,IT,High Net Worth,N,Yes,10.65704063
851,Cammi,Tesmond,Female,19,12/30/1987,Project Manager,Health,Affluent Customer,N,Yes,2
692,Goraud,Ayling,Male,42,12/25/1987,Database Administrator IV,Property,Mass Customer,N,No,7
2862,Normand,Pattillo,Male,46,12/23/1987,Cost Accountant,Financial Services,Mass Customer,N,No,10
313,Theo,McKune,Male,70,12/22/1987,Operator,Manufacturing,Mass Customer,N,Yes,13
3844,Clotilda,Oret,Female,87,12/6/1987,Legal Assistant,Manufacturing,Affluent Customer,N,No,15
2837,Caitrin,MacTavish,Female,81,12/4/1987,Payment Adjustment Coordinator,Retail,Mass Customer,N,No,10
1828,Leigha,Bacchus,Female,65,12/2/1987,Junior Executive,Manufacturing,Affluent Customer,N,No,14
137,Vaughn,Artin,Male,27,11/21/1987,Office Assistant II,Property,High Net Worth,N,No,10
1729,Alla,Kyles,Female,37,11/16/1987,Mechanical Systems Engineer,Argiculture,High Net Worth,N,No,7
232,Zaria,Koeppke,Female,94,11/11/1987,Professor,Retail,Mass Customer,N,No,12
763,Benita,Cuffley,Female,95,11/5/1987,Computer Systems Analyst IV,Manufacturing,Affluent Customer,N,No,12
2682,Annamarie,Bouzan,Female,54,11/1/1987,Accountant III,Manufacturing,High Net Worth,N,Yes,20
1058,Gretel,Gionettitti,Female,37,10/24/1987,Research Assistant IV,Retail,Affluent Customer,N,Yes,4
2551,Gabrila,Gobbett,Female,0,10/10/1987,VP Quality Control,Health,Mass Customer,N,No,5
1396,Sinclair,Melonby,Male,20,10/7/1987,Cost Accountant,Financial Services,Mass Customer,N,No,18
3909,Micheil,McGeorge,Male,1,10/4/1987,VP Sales,Manufacturing,High Net Worth,N,Yes,18
2490,Clint,Krause,Male,28,10/1/1987,Clinical Specialist,Health,Mass Customer,N,Yes,5
1148,Inigo,Ojeda,Male,60,9/28/1987,Statistician IV,Financial Services,High Net Worth,N,No,5
2026,Anabelle,Rogerson,Female,62,9/18/1987,Structural Engineer,Property,Mass Customer,N,Yes,7
1517,Murdoch,Twort,Male,90,9/15/1987,Operator,IT,Affluent Customer,N,No,12
3579,Rachel,Somes,Female,32,9/15/1987,Software Test Engineer III,Health,High Net Worth,N,No,20
3888,Lusa,Vigers,Female,4,9/13/1987,Programmer Analyst I,IT,High Net Worth,N,Yes,11
3207,Anica,Halfhyde,Female,46,8/29/1987,VP Marketing,Financial Services,Mass Customer,N,No,21
3101,Paxton,Lermit,Male,68,8/27/1987,Geological Engineer,Manufacturing,High Net Worth,N,No,12
3469,Arabele,Lantoph,Female,90,8/24/1987,Nurse Practicioner,Health,Mass Customer,N,Yes,5
372,Moina,Thumim,Female,19,8/13/1987,Graphic Designer,Property,Affluent Customer,N,Yes,4
1493,Lisabeth,Fundell,Female,51,8/12/1987,Engineer II,Argiculture,High Net Worth,N,No,22
551,Florence,Muldoon,Female,8,8/10/1987,Structural Engineer,Financial Services,High Net Worth,N,No,9
1265,Kipper,Monck,Male,72,7/22/1987,Biostatistician I,Property,Mass Customer,N,Yes,2
919,Grove,Peltzer,Male,48,7/17/1987,Registered Nurse,Health,Mass Customer,N,Yes,13
3495,Constantine,Frissell,Female,57,7/12/1987,Programmer III,Financial Services,High Net Worth,N,No,8
684,Malvin,Gagen,Male,88,7/3/1987,Desktop Support Technician,Financial Services,Mass Customer,N,No,14
685,Booth,Birkin,U,28,7/3/1987,Senior Developer,IT,Mass Customer,N,No,10.65704063
2712,Carissa,Hassent,Female,0,6/26/1987,Tax Accountant,Manufacturing,High Net Worth,N,Yes,11
3400,Brenna,Childes,Female,46,6/25/1987,Sales Associate,Financial Services,Mass Customer,N,Yes,18
1853,Agathe,Dimmick,Female,67,6/20/1987,Recruiter,Manufacturing,Mass Customer,N,Yes,17
406,Rhona,Spilsburie,Female,58,6/16/1987,Financial Analyst,Financial Services,High Net Worth,N,No,12
940,Marnia,Claesens,Female,3,6/16/1987,Administrative Officer,Manufacturing,Mass Customer,N,No,9
2294,Skipton,Cordie,Male,25,6/16/1987,Associate Professor,Manufacturing,Mass Customer,N,No,21
2295,Farris,Hazelby,U,35,6/16/1987,Internal Auditor,IT,Mass Customer,N,Yes,10.65704063
3252,Alexia,McTerrelly,Female,59,6/15/1987,GIS Technical Architect,Financial Services,High Net Worth,N,Yes,14
1220,Paulie,Akerman,Male,12,6/8/1987,Editor,Financial Services,High Net Worth,N,No,14
272,Arlie,Crean,Female,22,6/6/1987,Product Engineer,Retail,Mass Customer,N,Yes,1
2483,Greta,Cotterrill,Female,54,6/6/1987,Senior Quality Engineer,Manufacturing,Mass Customer,N,No,10
1569,Dave,Mews,Male,87,6/3/1987,Structural Analysis Engineer,Manufacturing,Mass Customer,N,No,8
3267,Gerri,Prott,Male,20,5/30/1987,General Manager,Property,High Net Worth,N,Yes,9
3672,Werner,Yglesias,Male,32,5/25/1987,Tax Accountant,IT,Mass Customer,N,Yes,13
342,Winslow,Hammant,Male,40,5/19/1987,Programmer IV,Health,High Net Worth,N,No,2
159,Arin,Matskevich,Male,90,5/12/1987,Research Nurse,Health,Affluent Customer,N,No,13
241,Quillan,Duigan,Male,94,5/9/1987,Quality Engineer,Entertainment,Mass Customer,N,No,20
1839,Faythe,Rance,Female,60,5/8/1987,Internal Auditor,Entertainment,High Net Worth,N,Yes,5
2195,Nevsa,Taill,Female,94,5/2/1987,GIS Technical Architect,Financial Services,Affluent Customer,N,Yes,13
3280,Micki,McNamara,Female,49,5/2/1987,General Manager,Financial Services,Mass Customer,N,Yes,21
1653,Florry,Folbige,Female,80,4/29/1987,Professor,Argiculture,Mass Customer,N,Yes,12
603,Alidia,Durrett,Female,28,4/18/1987,Marketing Assistant,Financial Services,Affluent Customer,N,No,11
1612,Wendel,Headland,Male,70,4/17/1987,Community Outreach Specialist,Financial Services,High Net Worth,N,Yes,22
1446,Gabriello,Nell,Male,51,4/15/1987,Engineer I,Manufacturing,Mass Customer,N,No,17
3234,Mata,Hoggan,Male,35,4/15/1987,Safety Technician II,Manufacturing,Mass Customer,N,Yes,19
3610,Erl,Markel,Male,1,3/29/1987,Graphic Designer,Financial Services,High Net Worth,N,Yes,16
2722,Faustine,Peert,Female,1,3/28/1987,Associate Professor,Health,Mass Customer,N,No,8
690,Lindsey,Berford,Male,95,3/27/1987,Assistant Professor,Entertainment,Affluent Customer,N,Yes,17
1331,Edward,Hawkwood,Male,12,3/24/1987,Tax Accountant,Telecommunications,High Net Worth,N,No,17
3838,Mil,Clemitt,Female,59,3/24/1987,Sales Associate,Financial Services,Affluent Customer,N,Yes,4
3301,Guntar,O'Halloran,Male,5,3/21/1987,Associate Professor,Retail,Mass Customer,N,Yes,6
2375,Alika,Milbourne,Female,21,3/17/1987,Sales Representative,Retail,Affluent Customer,N,No,8
1747,Obadiah,Fairall,Male,46,3/14/1987,Research Assistant II,Financial Services,Affluent Customer,N,No,14
1063,Terrence,Geck,Male,22,3/1/1987,Actuary,Financial Services,Affluent Customer,N,Yes,13
